edition,country_noc,sport,athlete_id,medal
1964 Winter Olympics,USA,Ski Jumping,88561,na
1964 Winter Olympics,USA,Ski Jumping,97136,na
1964 Winter Olympics,USA,Ski Jumping,86625,na
1964 Winter Olympics,USA,Ski Jumping,88561,na
1964 Winter Olympics,USA,Ski Jumping,86625,na
1964 Winter Olympics,USA,Ski Jumping,97136,na
1964 Winter Olympics,USA,Ski Jumping,83815,na
1964 Winter Olympics,USA,Speed Skating,95299,Gold
1964 Winter Olympics,USA,Speed Skating,96990,na
1964 Winter Olympics,USA,Speed Skating,85219,na
1964 Winter Olympics,USA,Speed Skating,86204,na
1964 Winter Olympics,USA,Speed Skating,87240,na
1964 Winter Olympics,USA,Speed Skating,84572,na
1964 Winter Olympics,USA,Speed Skating,96990,na
1964 Winter Olympics,USA,Speed Skating,83949,na
1964 Winter Olympics,USA,Speed Skating,87240,na
1964 Winter Olympics,USA,Speed Skating,89491,na
1964 Winter Olympics,USA,Speed Skating,85600,na
1964 Winter Olympics,USA,Speed Skating,89491,na
1964 Winter Olympics,USA,Speed Skating,87240,na
1964 Winter Olympics,USA,Speed Skating,80557,na
1964 Winter Olympics,USA,Speed Skating,82405,na
1964 Winter Olympics,USA,Speed Skating,81633,na
1964 Winter Olympics,USA,Speed Skating,82405,na
1964 Winter Olympics,USA,Speed Skating,81702,na
1964 Winter Olympics,USA,Speed Skating,80557,na
1964 Winter Olympics,USA,Speed Skating,81876,na
1964 Winter Olympics,USA,Speed Skating,81633,na
1964 Winter Olympics,USA,Speed Skating,82405,na
1964 Winter Olympics,USA,Speed Skating,80557,na
1964 Winter Olympics,USA,Speed Skating,83037,na
1964 Winter Olympics,USA,Speed Skating,81702,na
1968 Summer Olympics,USA,Artistic Gymnastics,31454,na
1968 Summer Olympics,USA,Artistic Gymnastics,31412,na
1968 Summer Olympics,USA,Artistic Gymnastics,31348,na
1968 Summer Olympics,USA,Artistic Gymnastics,31396,na
1968 Summer Olympics,USA,Artistic Gymnastics,31320,na
1968 Summer Olympics,USA,Artistic Gymnastics,31276,na
1968 Summer Olympics,USA,Artistic Gymnastics,31454,na
1968 Summer Olympics,USA,Artistic Gymnastics,31412,na
1968 Summer Olympics,USA,Artistic Gymnastics,31348,na
1968 Summer Olympics,USA,Artistic Gymnastics,31396,na
1968 Summer Olympics,USA,Artistic Gymnastics,31320,na
1968 Summer Olympics,USA,Artistic Gymnastics,31276,na
1968 Summer Olympics,USA,Artistic Gymnastics,31320,na
1968 Summer Olympics,USA,Artistic Gymnastics,31454,na
1968 Summer Olympics,USA,Artistic Gymnastics,31412,na
1968 Summer Olympics,USA,Artistic Gymnastics,31276,na
1968 Summer Olympics,USA,Artistic Gymnastics,31348,na
1968 Summer Olympics,USA,Artistic Gymnastics,31396,na
1968 Summer Olympics,USA,Artistic Gymnastics,31454,na
1968 Summer Olympics,USA,Artistic Gymnastics,31412,na
1968 Summer Olympics,USA,Artistic Gymnastics,31276,na
1968 Summer Olympics,USA,Artistic Gymnastics,31320,na
1968 Summer Olympics,USA,Artistic Gymnastics,31396,na
1968 Summer Olympics,USA,Artistic Gymnastics,31348,na
1968 Summer Olympics,USA,Artistic Gymnastics,31412,na
1968 Summer Olympics,USA,Artistic Gymnastics,31396,na
1968 Summer Olympics,USA,Artistic Gymnastics,31348,na
1968 Summer Olympics,USA,Artistic Gymnastics,31320,na
1968 Summer Olympics,USA,Artistic Gymnastics,31454,na
1968 Summer Olympics,USA,Artistic Gymnastics,31276,na
1968 Summer Olympics,USA,Artistic Gymnastics,31348,na
1968 Summer Olympics,USA,Artistic Gymnastics,31454,na
1968 Summer Olympics,USA,Artistic Gymnastics,31412,na
1968 Summer Olympics,USA,Artistic Gymnastics,31320,na
1968 Summer Olympics,USA,Artistic Gymnastics,31276,na
1968 Summer Olympics,USA,Artistic Gymnastics,31396,na
1968 Summer Olympics,USA,Artistic Gymnastics,31396,na
1968 Summer Olympics,USA,Artistic Gymnastics,31412,na
1968 Summer Olympics,USA,Artistic Gymnastics,31320,na
1968 Summer Olympics,USA,Artistic Gymnastics,31454,na
1968 Summer Olympics,USA,Artistic Gymnastics,31348,na
1968 Summer Olympics,USA,Artistic Gymnastics,31276,na
1968 Summer Olympics,USA,Artistic Gymnastics,31454,na
1968 Summer Olympics,USA,Artistic Gymnastics,31348,na
1968 Summer Olympics,USA,Artistic Gymnastics,31276,na
1968 Summer Olympics,USA,Artistic Gymnastics,31412,na
1968 Summer Olympics,USA,Artistic Gymnastics,31396,na
1968 Summer Olympics,USA,Artistic Gymnastics,31320,na
1968 Summer Olympics,USA,Artistic Gymnastics,29279,na
1968 Summer Olympics,USA,Artistic Gymnastics,29264,na
1968 Summer Olympics,USA,Artistic Gymnastics,29293,na
1968 Summer Olympics,USA,Artistic Gymnastics,29245,na
1968 Summer Olympics,USA,Artistic Gymnastics,29271,na
1968 Summer Olympics,USA,Artistic Gymnastics,29233,na
1968 Summer Olympics,USA,Artistic Gymnastics,29279,na
1968 Summer Olympics,USA,Artistic Gymnastics,29264,na
1968 Summer Olympics,USA,Artistic Gymnastics,29293,na
1968 Summer Olympics,USA,Artistic Gymnastics,29245,na
1968 Summer Olympics,USA,Artistic Gymnastics,29271,na
1968 Summer Olympics,USA,Artistic Gymnastics,29233,na
1968 Summer Olympics,USA,Artistic Gymnastics,29279,na
1968 Summer Olympics,USA,Artistic Gymnastics,29293,na
1968 Summer Olympics,USA,Artistic Gymnastics,29264,na
1968 Summer Olympics,USA,Artistic Gymnastics,29245,na
1968 Summer Olympics,USA,Artistic Gymnastics,29233,na
1968 Summer Olympics,USA,Artistic Gymnastics,29271,na
1968 Summer Olympics,USA,Artistic Gymnastics,29245,na
1968 Summer Olympics,USA,Artistic Gymnastics,29293,na
1968 Summer Olympics,USA,Artistic Gymnastics,29264,na
1968 Summer Olympics,USA,Artistic Gymnastics,29279,na
1968 Summer Olympics,USA,Artistic Gymnastics,29271,na
1968 Summer Olympics,USA,Artistic Gymnastics,29233,na
1968 Summer Olympics,USA,Artistic Gymnastics,29279,na
1968 Summer Olympics,USA,Artistic Gymnastics,29271,na
1968 Summer Olympics,USA,Artistic Gymnastics,29293,na
1968 Summer Olympics,USA,Artistic Gymnastics,29245,na
1968 Summer Olympics,USA,Artistic Gymnastics,29264,na
1968 Summer Olympics,USA,Artistic Gymnastics,29233,na
1968 Summer Olympics,USA,Artistic Gymnastics,29264,na
1968 Summer Olympics,USA,Artistic Gymnastics,29279,na
1968 Summer Olympics,USA,Artistic Gymnastics,29271,na
1968 Summer Olympics,USA,Artistic Gymnastics,29293,na
1968 Summer Olympics,USA,Artistic Gymnastics,29245,na
1968 Summer Olympics,USA,Artistic Gymnastics,29233,na
1968 Summer Olympics,USA,Athletics,78559,Gold
1968 Summer Olympics,USA,Athletics,78477,Bronze
1968 Summer Olympics,USA,Athletics,78887,na
1968 Summer Olympics,USA,Athletics,79064,Gold
1968 Summer Olympics,USA,Athletics,78197,Bronze
1968 Summer Olympics,USA,Athletics,78924,na
1968 Summer Olympics,USA,Athletics,78380,Gold
1968 Summer Olympics,USA,Athletics,78595,Silver
1968 Summer Olympics,USA,Athletics,78418,Bronze
1968 Summer Olympics,USA,Athletics,78390,Bronze
1968 Summer Olympics,USA,Athletics,78670,na
1968 Summer Olympics,USA,Athletics,78096,na
1968 Summer Olympics,USA,Athletics,78987,Silver
1968 Summer Olympics,USA,Athletics,79161,na
1968 Summer Olympics,USA,Athletics,78706,na
1968 Summer Olympics,USA,Athletics,78061,na
1968 Summer Olympics,USA,Athletics,78305,na
1968 Summer Olympics,USA,Athletics,79010,na
1968 Summer Olympics,USA,Athletics,79065,na
1968 Summer Olympics,USA,Athletics,78677,na
1968 Summer Olympics,USA,Athletics,78837,na
1968 Summer Olympics,USA,Athletics,78807,na
1968 Summer Olympics,USA,Athletics,79227,na
1968 Summer Olympics,USA,Athletics,78303,na
1968 Summer Olympics,USA,Athletics,78295,Gold
1968 Summer Olympics,USA,Athletics,78502,Silver
1968 Summer Olympics,USA,Athletics,78245,na
1968 Summer Olympics,USA,Athletics,79151,na
1968 Summer Olympics,USA,Athletics,79187,na
1968 Summer Olympics,USA,Athletics,79227,Bronze
1968 Summer Olympics,USA,Athletics,78936,na
1968 Summer Olympics,USA,Athletics,78844,na
1968 Summer Olympics,USA,Athletics,78477,Gold
1968 Summer Olympics,USA,Athletics,78887,Gold
1968 Summer Olympics,USA,Athletics,79062,Gold
1968 Summer Olympics,USA,Athletics,78559,Gold
1968 Summer Olympics,USA,Athletics,78745,Gold
1968 Summer Olympics,USA,Athletics,78418,Gold
1968 Summer Olympics,USA,Athletics,78595,Gold
1968 Summer Olympics,USA,Athletics,78380,Gold
1968 Summer Olympics,USA,Athletics,78506,na
1968 Summer Olympics,USA,Athletics,78332,na
1968 Summer Olympics,USA,Athletics,78673,na
1968 Summer Olympics,USA,Athletics,79230,Bronze
1968 Summer Olympics,USA,Athletics,78660,na
1968 Summer Olympics,USA,Athletics,78973,na
1968 Summer Olympics,USA,Athletics,78407,Gold
1968 Summer Olympics,USA,Athletics,78211,Silver
1968 Summer Olympics,USA,Athletics,78163,na
1968 Summer Olympics,USA,Athletics,79014,Gold
1968 Summer Olympics,USA,Athletics,78888,na
1968 Summer Olympics,USA,Athletics,78206,na
1968 Summer Olympics,USA,Athletics,78091,Gold
1968 Summer Olympics,USA,Athletics,78130,Bronze
1968 Summer Olympics,USA,Athletics,78751,na
1968 Summer Olympics,USA,Athletics,79163,na
1968 Summer Olympics,USA,Athletics,79111,na
1968 Summer Olympics,USA,Athletics,79054,na
1968 Summer Olympics,USA,Athletics,78743,Gold
1968 Summer Olympics,USA,Athletics,79214,Silver
1968 Summer Olympics,USA,Athletics,78727,na
1968 Summer Olympics,USA,Athletics,78857,Gold
1968 Summer Olympics,USA,Athletics,79041,na
1968 Summer Olympics,USA,Athletics,78198,na
1968 Summer Olympics,USA,Athletics,78174,na
1968 Summer Olympics,USA,Athletics,78497,na
1968 Summer Olympics,USA,Athletics,78255,na
1968 Summer Olympics,USA,Athletics,78831,na
1968 Summer Olympics,USA,Athletics,79093,na
1968 Summer Olympics,USA,Athletics,78271,na
1968 Summer Olympics,USA,Athletics,79133,Gold
1968 Summer Olympics,USA,Athletics,79162,na
1968 Summer Olympics,USA,Athletics,79050,na
1968 Summer Olympics,USA,Athletics,77993,Gold
1968 Summer Olympics,USA,Athletics,77825,Silver
1968 Summer Olympics,USA,Athletics,77751,na
1968 Summer Olympics,USA,Athletics,77825,na
1968 Summer Olympics,USA,Athletics,77993,na
1968 Summer Olympics,USA,Athletics,77751,na
1968 Summer Olympics,USA,Athletics,77963,na
1968 Summer Olympics,USA,Athletics,77979,na
1968 Summer Olympics,USA,Athletics,77813,na
1968 Summer Olympics,USA,Athletics,77903,Gold
1968 Summer Olympics,USA,Athletics,77776,na
1968 Summer Olympics,USA,Athletics,77892,na
1968 Summer Olympics,USA,Athletics,77994,na
1968 Summer Olympics,USA,Athletics,77943,na
1968 Summer Olympics,USA,Athletics,77816,na
1968 Summer Olympics,USA,Athletics,77825,Gold
1968 Summer Olympics,USA,Athletics,77751,Gold
1968 Summer Olympics,USA,Athletics,77926,Gold
1968 Summer Olympics,USA,Athletics,77993,Gold
1968 Summer Olympics,USA,Athletics,77918,na
1968 Summer Olympics,USA,Athletics,77781,na
1968 Summer Olympics,USA,Athletics,77755,na
1968 Summer Olympics,USA,Athletics,78003,na
1968 Summer Olympics,USA,Athletics,78009,na
1968 Summer Olympics,USA,Athletics,77964,na
1968 Summer Olympics,USA,Athletics,77826,na
1968 Summer Olympics,USA,Athletics,77921,na
1968 Summer Olympics,USA,Athletics,77834,na
1968 Summer Olympics,USA,Athletics,77752,na
1968 Summer Olympics,USA,Athletics,77797,na
1968 Summer Olympics,USA,Athletics,77853,na
1968 Summer Olympics,USA,Basketball,5894,Gold
1968 Summer Olympics,USA,Basketball,7165,Gold
1968 Summer Olympics,USA,Basketball,7355,Gold
1968 Summer Olympics,USA,Basketball,5683,Gold
1968 Summer Olympics,USA,Basketball,6264,Gold
1968 Summer Olympics,USA,Basketball,7073,Gold
1968 Summer Olympics,USA,Basketball,6294,Gold
1968 Summer Olympics,USA,Basketball,6129,Gold
1968 Summer Olympics,USA,Basketball,7110,Gold
1968 Summer Olympics,USA,Basketball,7061,Gold
1968 Summer Olympics,USA,Basketball,6407,Gold
1968 Summer Olympics,USA,Basketball,5982,Gold
1968 Summer Olympics,USA,Basque pelota,902488,na
1968 Summer Olympics,USA,Basque pelota,902487,na
1968 Summer Olympics,USA,Basque pelota,902498,na
1968 Summer Olympics,USA,Basque pelota,902493,na
1968 Summer Olympics,USA,Basque pelota,902491,na
1968 Summer Olympics,USA,Basque pelota,902489,na
1968 Summer Olympics,USA,Basque pelota,902495,na
1968 Summer Olympics,USA,Basque pelota,902492,na
1968 Summer Olympics,USA,Basque pelota,902497,na
1968 Summer Olympics,USA,Basque pelota,902494,na
1968 Summer Olympics,USA,Basque pelota,902490,na
1968 Summer Olympics,USA,Basque pelota,902496,na
1968 Summer Olympics,USA,Basque pelota,902485,na
1968 Summer Olympics,USA,Basque pelota,902486,na
1968 Summer Olympics,USA,Boxing,8723,Bronze
1968 Summer Olympics,USA,Boxing,8793,na
1968 Summer Olympics,USA,Boxing,8678,na
1968 Summer Olympics,USA,Boxing,8756,Silver
1968 Summer Olympics,USA,Boxing,8688,Gold
1968 Summer Olympics,USA,Boxing,8797,Bronze
1968 Summer Olympics,USA,Boxing,8742,na
1968 Summer Olympics,USA,Boxing,8614,Bronze
1968 Summer Olympics,USA,Boxing,8701,Bronze
1968 Summer Olympics,USA,Boxing,8752,na
1968 Summer Olympics,USA,Boxing,8668,Gold
1968 Summer Olympics,USA,Canoe Sprint,11084,na
1968 Summer Olympics,USA,Canoe Sprint,11058,na
1968 Summer Olympics,USA,Canoe Sprint,11165,na
1968 Summer Olympics,USA,Canoe Sprint,11070,na
1968 Summer Olympics,USA,Canoe Sprint,11097,na
1968 Summer Olympics,USA,Canoe Sprint,11115,na
1968 Summer Olympics,USA,Canoe Sprint,11142,na
1968 Summer Olympics,USA,Canoe Sprint,11164,na
1968 Summer Olympics,USA,Canoe Sprint,11081,na
1968 Summer Olympics,USA,Canoe Sprint,11099,na
1968 Summer Olympics,USA,Canoe Sprint,11041,na
1968 Summer Olympics,USA,Canoe Sprint,11049,na
1968 Summer Olympics,USA,Canoe Sprint,11041,na
1968 Summer Olympics,USA,Cycling Road,14795,na
1968 Summer Olympics,USA,Cycling Road,13778,na
1968 Summer Olympics,USA,Cycling Road,13891,na
1968 Summer Olympics,USA,Cycling Road,17161,na
1968 Summer Olympics,USA,Cycling Road,14795,na
1968 Summer Olympics,USA,Cycling Road,15506,na
1968 Summer Olympics,USA,Cycling Road,13358,na
1968 Summer Olympics,USA,Cycling Road,16966,na
1968 Summer Olympics,USA,Cycling Track,16578,na
1968 Summer Olympics,USA,Cycling Track,15760,na
1968 Summer Olympics,USA,Cycling Track,16578,na
1968 Summer Olympics,USA,Cycling Track,14166,na
1968 Summer Olympics,USA,Cycling Track,16200,na
1968 Summer Olympics,USA,Cycling Track,13716,na
1968 Summer Olympics,USA,Cycling Track,13891,na
1968 Summer Olympics,USA,Cycling Track,14042,na
1968 Summer Olympics,USA,Cycling Track,15810,na
1968 Summer Olympics,USA,Cycling Track,17026,na
1968 Summer Olympics,USA,Diving,51624,Gold
1968 Summer Olympics,USA,Diving,51399,Bronze
1968 Summer Olympics,USA,Diving,51544,na
1968 Summer Olympics,USA,Diving,51629,Bronze
1968 Summer Olympics,USA,Diving,51544,na
1968 Summer Olympics,USA,Diving,51358,na
1968 Summer Olympics,USA,Diving,51033,Gold
1968 Summer Olympics,USA,Diving,51144,Bronze
1968 Summer Olympics,USA,Diving,51083,na
1968 Summer Olympics,USA,Diving,51152,Bronze
1968 Summer Olympics,USA,Diving,51212,na
1968 Summer Olympics,USA,Diving,50979,na
1968 Summer Olympics,USA,Equestrian Dressage,11315,na
1968 Summer Olympics,USA,Equestrian Dressage,11400,na
1968 Summer Olympics,USA,Equestrian Dressage,11435,na
1968 Summer Olympics,USA,Equestrian Dressage,11315,na
1968 Summer Olympics,USA,Equestrian Dressage,11400,na
1968 Summer Olympics,USA,Equestrian Dressage,11435,na
1968 Summer Olympics,USA,Equestrian Eventing,12533,Bronze
1968 Summer Olympics,USA,Equestrian Eventing,13012,na
1968 Summer Olympics,USA,Equestrian Eventing,12574,na
1968 Summer Olympics,USA,Equestrian Eventing,11982,na
1968 Summer Olympics,USA,Equestrian Eventing,12533,Silver
1968 Summer Olympics,USA,Equestrian Eventing,13012,Silver
1968 Summer Olympics,USA,Equestrian Eventing,12574,Silver
1968 Summer Olympics,USA,Equestrian Eventing,11982,Silver
1968 Summer Olympics,USA,Equestrian Jumping,12787,Gold
1968 Summer Olympics,USA,Equestrian Jumping,11746,na
1968 Summer Olympics,USA,Equestrian Jumping,11382,na
1968 Summer Olympics,USA,Equestrian Jumping,11746,na
1968 Summer Olympics,USA,Equestrian Jumping,11382,na
1968 Summer Olympics,USA,Equestrian Jumping,11398,na
1968 Summer Olympics,USA,Fencing,23649,na
1968 Summer Olympics,USA,Fencing,23679,na
1968 Summer Olympics,USA,Fencing,23681,na
1968 Summer Olympics,USA,Fencing,23681,na
1968 Summer Olympics,USA,Fencing,23652,na
1968 Summer Olympics,USA,Fencing,23726,na
1968 Summer Olympics,USA,Fencing,23649,na
1968 Summer Olympics,USA,Fencing,23679,na
1968 Summer Olympics,USA,Fencing,23765,na
1968 Summer Olympics,USA,Fencing,23779,na
1968 Summer Olympics,USA,Fencing,23758,na
1968 Summer Olympics,USA,Fencing,23779,na
1968 Summer Olympics,USA,Fencing,23765,na
1968 Summer Olympics,USA,Fencing,23758,na
1968 Summer Olympics,USA,Fencing,23674,na
1968 Summer Olympics,USA,Fencing,35141,na
1968 Summer Olympics,USA,Fencing,23761,na
1968 Summer Olympics,USA,Fencing,23772,na
1968 Summer Olympics,USA,Fencing,102559,na
1968 Summer Olympics,USA,Fencing,23772,na
1968 Summer Olympics,USA,Fencing,23761,na
1968 Summer Olympics,USA,Fencing,102559,na
1968 Summer Olympics,USA,Fencing,23660,na
1968 Summer Olympics,USA,Fencing,23653,na
1968 Summer Olympics,USA,Fencing,21021,na
1968 Summer Olympics,USA,Fencing,21004,na
1968 Summer Olympics,USA,Fencing,21016,na
1968 Summer Olympics,USA,Fencing,21004,na
1968 Summer Olympics,USA,Fencing,21016,na
1968 Summer Olympics,USA,Fencing,21015,na
1968 Summer Olympics,USA,Fencing,21009,na
1968 Summer Olympics,USA,Fencing,21021,na
1968 Summer Olympics,USA,Modern Pentathlon,35162,na
1968 Summer Olympics,USA,Modern Pentathlon,35141,na
1968 Summer Olympics,USA,Modern Pentathlon,35157,na
1968 Summer Olympics,USA,Modern Pentathlon,35162,na
1968 Summer Olympics,USA,Modern Pentathlon,35141,na
1968 Summer Olympics,USA,Modern Pentathlon,35157,na
1968 Summer Olympics,USA,Rowing,40914,na
1968 Summer Olympics,USA,Rowing,40766,Bronze
1968 Summer Olympics,USA,Rowing,40820,Bronze
1968 Summer Olympics,USA,Rowing,40710,Silver
1968 Summer Olympics,USA,Rowing,40724,Silver
1968 Summer Olympics,USA,Rowing,40704,na
1968 Summer Olympics,USA,Rowing,40632,na
1968 Summer Olympics,USA,Rowing,40764,na
1968 Summer Olympics,USA,Rowing,40845,na
1968 Summer Olympics,USA,Rowing,40939,na
1968 Summer Olympics,USA,Rowing,40688,na
1968 Summer Olympics,USA,Rowing,40900,na
1968 Summer Olympics,USA,Rowing,40728,na
1968 Summer Olympics,USA,Rowing,40842,na
1968 Summer Olympics,USA,Rowing,40771,na
1968 Summer Olympics,USA,Rowing,40572,na
1968 Summer Olympics,USA,Rowing,40690,na
1968 Summer Olympics,USA,Rowing,40564,na
1968 Summer Olympics,USA,Rowing,40574,na
1968 Summer Olympics,USA,Rowing,40647,na
1968 Summer Olympics,USA,Rowing,40702,na
1968 Summer Olympics,USA,Rowing,40703,na
1968 Summer Olympics,USA,Rowing,40706,na
1968 Summer Olympics,USA,Rowing,40748,na
1968 Summer Olympics,USA,Rowing,40753,na
1968 Summer Olympics,USA,Rowing,40885,na
1968 Summer Olympics,USA,Rowing,40638,na
1968 Summer Olympics,USA,Sailing,64002,na
1968 Summer Olympics,USA,Sailing,63141,Gold
1968 Summer Olympics,USA,Sailing,61247,Gold
1968 Summer Olympics,USA,Sailing,62061,Gold
1968 Summer Olympics,USA,Sailing,62461,Gold
1968 Summer Olympics,USA,Sailing,63594,Gold
1968 Summer Olympics,USA,Sailing,62466,na
1968 Summer Olympics,USA,Sailing,62465,na
1968 Summer Olympics,USA,Sailing,61688,na
1968 Summer Olympics,USA,Sailing,61642,na
1968 Summer Olympics,USA,Sailing,64080,na
1968 Summer Olympics,USA,Shooting,44719,na
1968 Summer Olympics,USA,Shooting,44720,na
1968 Summer Olympics,USA,Shooting,44785,na
1968 Summer Olympics,USA,Shooting,44678,na
1968 Summer Olympics,USA,Shooting,44600,Gold
1968 Summer Olympics,USA,Shooting,44663,na
1968 Summer Olympics,USA,Shooting,44797,Silver
1968 Summer Olympics,USA,Shooting,44663,na
1968 Summer Olympics,USA,Shooting,44600,na
1968 Summer Olympics,USA,Shooting,44791,na
1968 Summer Olympics,USA,Shooting,44667,Silver
1968 Summer Olympics,USA,Shooting,44770,na
1968 Summer Olympics,USA,Shooting,44683,na
1968 Summer Olympics,USA,Shooting,44745,na
1968 Summer Olympics,USA,Swimming,51607,Silver
1968 Summer Olympics,USA,Swimming,51572,Bronze
1968 Summer Olympics,USA,Swimming,51631,na
1968 Summer Olympics,USA,Swimming,51552,Silver
1968 Summer Olympics,USA,Swimming,51506,Bronze
1968 Summer Olympics,USA,Swimming,51529,na
1968 Summer Olympics,USA,Swimming,51283,Gold
1968 Summer Olympics,USA,Swimming,51506,na
1968 Summer Olympics,USA,Swimming,51263,na
1968 Summer Olympics,USA,Swimming,51283,Gold
1968 Summer Olympics,USA,Swimming,51446,Silver
1968 Summer Olympics,USA,Swimming,51506,na
1968 Summer Olympics,USA,Swimming,51631,Gold
1968 Summer Olympics,USA,Swimming,51529,Gold
1968 Summer Olympics,USA,Swimming,51572,Gold
1968 Summer Olympics,USA,Swimming,51607,Gold
1968 Summer Olympics,USA,Swimming,51423,Gold
1968 Summer Olympics,USA,Swimming,51422,Gold
1968 Summer Olympics,USA,Swimming,51606,Gold
1968 Summer Olympics,USA,Swimming,51552,Gold
1968 Summer Olympics,USA,Swimming,51506,Gold
1968 Summer Olympics,USA,Swimming,51529,Gold
1968 Summer Olympics,USA,Swimming,51572,Gold
1968 Summer Olympics,USA,Swimming,51552,Gold
1968 Summer Olympics,USA,Swimming,51423,Gold
1968 Summer Olympics,USA,Swimming,51422,Gold
1968 Summer Olympics,USA,Swimming,51580,Gold
1968 Summer Olympics,USA,Swimming,51606,Gold
1968 Summer Olympics,USA,Swimming,51401,Silver
1968 Summer Olympics,USA,Swimming,51491,Bronze
1968 Summer Olympics,USA,Swimming,51259,na
1968 Summer Olympics,USA,Swimming,51413,Silver
1968 Summer Olympics,USA,Swimming,51405,Bronze
1968 Summer Olympics,USA,Swimming,51379,na
1968 Summer Olympics,USA,Swimming,51483,Gold
1968 Summer Olympics,USA,Swimming,51520,na
1968 Summer Olympics,USA,Swimming,51488,na
1968 Summer Olympics,USA,Swimming,51421,Bronze
1968 Summer Olympics,USA,Swimming,51467,na
1968 Summer Olympics,USA,Swimming,51488,na
1968 Summer Olympics,USA,Swimming,51543,Gold
1968 Summer Olympics,USA,Swimming,51572,Silver
1968 Summer Olympics,USA,Swimming,51605,Bronze
1968 Summer Olympics,USA,Swimming,51534,Gold
1968 Summer Olympics,USA,Swimming,51334,Bronze
1968 Summer Olympics,USA,Swimming,51572,na
1968 Summer Olympics,USA,Swimming,51401,Gold
1968 Summer Olympics,USA,Swimming,51281,Silver
1968 Summer Olympics,USA,Swimming,51334,Bronze
1968 Summer Olympics,USA,Swimming,51401,Gold
1968 Summer Olympics,USA,Swimming,51379,Silver
1968 Summer Olympics,USA,Swimming,51281,na
1968 Summer Olympics,USA,Swimming,51401,Gold
1968 Summer Olympics,USA,Swimming,51483,Gold
1968 Summer Olympics,USA,Swimming,51543,Gold
1968 Summer Olympics,USA,Swimming,51607,Gold
1968 Summer Olympics,USA,Swimming,51491,Gold
1968 Summer Olympics,USA,Swimming,51418,Gold
1968 Summer Olympics,USA,Swimming,51534,Gold
1968 Summer Olympics,USA,Swimming,51552,Gold
1968 Summer Olympics,USA,Swimming,51055,Gold
1968 Summer Olympics,USA,Swimming,51149,Silver
1968 Summer Olympics,USA,Swimming,51041,Bronze
1968 Summer Olympics,USA,Swimming,51124,Gold
1968 Summer Olympics,USA,Swimming,51055,Silver
1968 Summer Olympics,USA,Swimming,50958,Bronze
1968 Summer Olympics,USA,Swimming,51124,Gold
1968 Summer Olympics,USA,Swimming,51041,Silver
1968 Summer Olympics,USA,Swimming,51089,na
1968 Summer Olympics,USA,Swimming,51124,Gold
1968 Summer Olympics,USA,Swimming,51089,Silver
1968 Summer Olympics,USA,Swimming,50981,na
1968 Summer Olympics,USA,Swimming,50958,Gold
1968 Summer Olympics,USA,Swimming,51041,Gold
1968 Summer Olympics,USA,Swimming,51149,Gold
1968 Summer Olympics,USA,Swimming,51055,Gold
1968 Summer Olympics,USA,Swimming,51043,Gold
1968 Summer Olympics,USA,Swimming,51211,Bronze
1968 Summer Olympics,USA,Swimming,51130,na
1968 Summer Olympics,USA,Swimming,51231,Gold
1968 Summer Olympics,USA,Swimming,51043,Bronze
1968 Summer Olympics,USA,Swimming,50954,na
1968 Summer Olympics,USA,Swimming,51238,Bronze
1968 Summer Olympics,USA,Swimming,50957,na
1968 Summer Olympics,USA,Swimming,51073,na
1968 Summer Olympics,USA,Swimming,51238,Gold
1968 Summer Olympics,USA,Swimming,51066,na
1968 Summer Olympics,USA,Swimming,50957,na
1968 Summer Olympics,USA,Swimming,51001,Silver
1968 Summer Olympics,USA,Swimming,51189,Bronze
1968 Summer Olympics,USA,Swimming,51057,na
1968 Summer Olympics,USA,Swimming,51001,Bronze
1968 Summer Olympics,USA,Swimming,51057,na
1968 Summer Olympics,USA,Swimming,51029,na
1968 Summer Olympics,USA,Swimming,51086,Gold
1968 Summer Olympics,USA,Swimming,51149,Silver
1968 Summer Olympics,USA,Swimming,51055,Bronze
1968 Summer Olympics,USA,Swimming,51086,Gold
1968 Summer Olympics,USA,Swimming,51224,Silver
1968 Summer Olympics,USA,Swimming,51149,na
1968 Summer Olympics,USA,Swimming,51043,Gold
1968 Summer Olympics,USA,Swimming,50957,Gold
1968 Summer Olympics,USA,Swimming,51001,Gold
1968 Summer Olympics,USA,Swimming,51149,Gold
1968 Summer Olympics,USA,Swimming,51211,Gold
1968 Summer Olympics,USA,Swimming,51073,Gold
1968 Summer Olympics,USA,Swimming,51189,Gold
1968 Summer Olympics,USA,Swimming,51055,Gold
1968 Summer Olympics,USA,Tennis,902519,na
1968 Summer Olympics,USA,Tennis,902519,na
1968 Summer Olympics,USA,Tennis,902525,na
1968 Summer Olympics,USA,Tennis,902525,na
1968 Summer Olympics,USA,Tennis,902526,na
1968 Summer Olympics,USA,Tennis,902519,na
1968 Summer Olympics,USA,Tennis,902525,na
1968 Summer Olympics,USA,Tennis,902525,na
1968 Summer Olympics,USA,Tennis,902526,na
1968 Summer Olympics,USA,Tennis,902518,na
1968 Summer Olympics,USA,Tennis,902518,na
1968 Summer Olympics,USA,Tennis,902520,na
1968 Summer Olympics,USA,Tennis,902520,na
1968 Summer Olympics,USA,Tennis,902529,na
1968 Summer Olympics,USA,Tennis,902529,na
